Pubchem ID, InChi, InChiKey, Canonical Smiles, Isomeric Smiles
9920500,InChI=1S/C7H14N2O3/c1-5(10)9-4-2-3-6(8)7(11)12/h6H_2-4_8H2_1H3_(H_9_10)(H_11_12),SRXKAYJJGAAOBP-UHFFFAOYSA-N,CC(=O)NCCCC(C(=O)O)N,CC(=O)NCCCC(C(=O)O)N
9927527,InChI=1S/C8H15NO5/c1-8(2_4-10)6(13)7(14)9-3-5(11)12/h6_10_13H_3-4H2_1-2H3_(H_9_14)(H_11_12),XTTFZEKNSICXMV-UHFFFAOYSA-N,CC(C)(CO)C(C(=O)NCC(=O)O)O,CC(C)(CO)C(C(=O)NCC(=O)O)O
9943906,InChI=1S/C9H12N2O9/c12-5(13)1-3(7(16)17)10-9(20)11-4(8(18)19)2-6(14)15/h3-4H_1-2H2_(H_12_13)(H_14_15)(H_16_17)(H_18_19)(H2_10_11_20),XCABUIRBMDMXAE-UHFFFAOYSA-N,C(C(C(=O)O)NC(=O)NC(CC(=O)O)C(=O)O)C(=O)O,C(C(C(=O)O)NC(=O)NC(CC(=O)O)C(=O)O)C(=O)O
9964828,InChI=1S/C9H19N5O3/c1-5(10)7(15)14-6(8(16)17)3-2-4-13-9(11)12/h5-6H_2-4_10H2_1H3_(H_14_15)(H_16_17)(H4_11_12_13),SITWEMZOJNKJCH-UHFFFAOYSA-N,CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N,CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N
9989294,InChI=1S/C6H11NO2/c1-3-4(2)5(7)6(8)9/h3_5H_7H2_1-2H3_(H_8_9)/b4-3+,WLNGAYXEECPGBD-ONEGZZNKSA-N,CC=C(C)C(C(=O)O)N,C/C=C(\C)/C(C(=O)O)N
10034670,InChI=1S/C5H12N2O2/c6-2-1-3-7-4-5(8)9/h7H_1-4_6H2_(H_8_9),DHGYLUFLENKZHH-UHFFFAOYSA-N,C(CN)CNCC(=O)O,C(CN)CNCC(=O)O
10058312,InChI=1S/C7H15N3O3/c8-3-1-2-5(7(12)13)10-6(11)4-9/h5H_1-4_8-9H2_(H_10_11)(H_12_13),YVAFBBQWFHJNQU-UHFFFAOYSA-N,C(CC(C(=O)O)NC(=O)CN)CN,C(CC(C(=O)O)NC(=O)CN)CN
10219500,InChI=1S/C6H12N2O2/c7-4-2-1-3-5(8)6(9)10/h1-2_5H_3-4_7-8H2_(H_9_10)/b2-1+,XDEFUBWPXAOAME-OWOJBTEDSA-N,C(C=CCN)C(C(=O)O)N,C(/C=C/CN)C(C(=O)O)N
10241975,InChI=1S/C8H17N3O3/c1-5(8(13)14)11-7(12)6(10)3-2-4-9/h5-6H_2-4_9-10H2_1H3_(H_11_12)(H_13_14),CBYHBEPLOIQWOR-UHFFFAOYSA-N,CC(C(=O)O)NC(=O)C(CCCN)N,CC(C(=O)O)NC(=O)C(CCCN)N
10306429,InChI=1S/C5H7N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2_4H_6H2_(H_7_9)(H_8_10),ISUXPGBNVYOGFM-UHFFFAOYSA-N,C1=NC2=C(N1)C(N=CN2)N,C1=NC2=C(N1)C(N=CN2)N
10313273,InChI=1S/C7H6N2O3/c8-6(10)4-2-1-3-9-5(4)7(11)12/h1-3H_(H2_8_10)(H_11_12),CGDAWEVRGAIHJH-UHFFFAOYSA-N,C1=CC(=C(N=C1)C(=O)O)C(=O)N,C1=CC(=C(N=C1)C(=O)O)C(=O)N
10374782,InChI=1S/C5H11O4P/c1-5(2)3-4-9-10(6_7)8/h3H_4H2_1-2H3_(H2_6_7_8),MQCJHQBRIPSIKA-UHFFFAOYSA-N,CC(=CCOP(=O)(O)O)C,CC(=CCOP(=O)(O)O)C
10396828,InChI=1S/C4H6O4/c5-2-3(6)1-4(7)8/h2-3_6H_1H2_(H_7_8),QWHDXIUUXWGQME-UHFFFAOYSA-N,C(C(C=O)O)C(=O)O,C(C(C=O)O)C(=O)O
10398396,InChI=1S/C9H16N2O4/c1-6(12)10-5-3-4-8(9(14)15)11-7(2)13/h8H_3-5H2_1-2H3_(H_10_12)(H_11_13)(H_14_15),XUYANFPPYJSBPU-UHFFFAOYSA-N,CC(=O)NCCCC(C(=O)O)NC(=O)C,CC(=O)NCCCC(C(=O)O)NC(=O)C
10419300,InChI=1S/C6H13N3O/c7-5(3-10)1-6-2-8-4-9-6/h2_5_8-10H_1_3-4_7H2,ZTCIIKFZWOHCJI-UHFFFAOYSA-N,C1NC=C(N1)CC(CO)N,C1NC=C(N1)CC(CO)N
10442147,InChI=1S/C6H12N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h1-2_4H_3_7H2_(H_11_12)(H4_8_9_10)/b2-1+,ZOOMBJWAHOJNHU-OWOJBTEDSA-N,C(C=CC(C(=O)O)N)N=C(N)N,C(/C=C/C(C(=O)O)N)N=C(N)N
10890310,InChI=1S/C3H8O9P2/c4-3(1-11-13(5_6)7)2-12-14(8_9)10/h1-2H2_(H2_5_6_7)(H2_8_9_10),WWZHNXWNOWOTFS-UHFFFAOYSA-N,C(C(=O)COP(=O)(O)O)OP(=O)(O)O,C(C(=O)COP(=O)(O)O)OP(=O)(O)O
10914851,InChI=1S/C22H30O3/c1-16(2)7-5-8-17(3)9-6-10-18(4)11-12-19-15-20(22(24)25)13-14-21(19)23/h7_9_11_13-15_23H_5-6_8_10_12H2_1-4H3_(H_24_25)/b17-9+_18-11+,QUYGEGSOVYMIEU-XURGJTJWSA-N,CC(=CCCC(=CCCC(=CCC1=C(C=CC(=C1)C(=O)O)O)C)C)C,CC(=CCC/C(=C/CC/C(=C/CC1=C(C=CC(=C1)C(=O)O)O)/C)/C)C
10986165,InChI=1S/C5H11NO/c1-3-5(7)4(2)6/h4H_3_6H2_1-2H3,QFQPULHETHXBCL-UHFFFAOYSA-N,CCC(=O)C(C)N,CCC(=O)C(C)N
11095428,InChI=1S/C5H14N2O/c6-3-1-2-5(7)4-8/h5_8H_1-4_6-7H2,UHHATRNUKJGRBN-UHFFFAOYSA-N,C(CC(CO)N)CN,C(CC(CO)N)CN
11194353,InChI=1S/C6H16N2O/c7-4-2-1-3-6(8)5-9/h6_9H_1-5_7-8H2,LTGPFZWZZNUIIK-UHFFFAOYSA-N,C(CCN)CC(CO)N,C(CCN)CC(CO)N
11355852,InChI=1S/C8H7NO4/c9-6-2-1-4(7(10)11)3-5(6)8(12)13/h1-3H_9H2_(H_10_11)(H_12_13),BDBLLWHZWCBDAR-UHFFFAOYSA-N,C1=CC(=C(C=C1C(=O)O)C(=O)O)N,C1=CC(=C(C=C1C(=O)O)C(=O)O)N
11593492,InChI=1S/C5H11NO3S/c1-10-2-3(7)4(6)5(8)9/h3-4_7H_2_6H2_1H3_(H_8_9),GFJWMGGGLQICCP-UHFFFAOYSA-N,CSCC(C(C(=O)O)N)O,CSCC(C(C(=O)O)N)O
11593720,InChI=1S/C4H7O8P/c5-3(6)1-2(4(7)8)12-13(9_10)11/h2H_1H2_(H_5_6)(H_7_8)(H2_9_10_11),GWTXMJGSNKSXJW-UHFFFAOYSA-N,C(C(C(=O)O)OP(=O)(O)O)C(=O)O,C(C(C(=O)O)OP(=O)(O)O)C(=O)O
11708425,InChI=1S/C4H7O9P/c5-1(3(6)7)2(4(8)9)13-14(10_11)12/h1-2_5H_(H_6_7)(H_8_9)(H2_10_11_12),IKQJCMBCZRQAAB-UHFFFAOYSA-N,C(C(C(=O)O)OP(=O)(O)O)(C(=O)O)O,C(C(C(=O)O)OP(=O)(O)O)(C(=O)O)O
11954011,InChI=1S/C37H54O3/c1-28(2)13-8-14-29(3)15-9-16-30(4)17-10-18-31(5)19-11-20-32(6)21-12-22-33(7)23-24-34-27-35(37(39)40)25-26-36(34)38/h13_15_17_19_21_23_25-27_38H_8-12_14_16_18_20_22_24H2_1-7H3_(H_39_40)/b29-15+_30-17+_31-19+_32-21+_33-23+,LKMQQQABIGIHGL-LAAQXVIISA-N,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C=CC(=C1)C(=O)O)O)C)C)C)C)C)C,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC1=C(C=CC(=C1)C(=O)O)O)/C)/C)/C)/C)/C)C
12081989,InChI=1S/C10H15N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7_9_16-17H_1-2_11H2_(H_12_13),JMIJGVDAAKEPOC-UHFFFAOYSA-N,C1C(C(OC1N2C=NC3=C2NC=NC3N)CO)O,C1C(C(OC1N2C=NC3=C2NC=NC3N)CO)O
12100555,InChI=1S/C5H8O5/c1-10-5(9)3(6)2-4(7)8/h3_6H_2H2_1H3_(H_7_8),RTSODCRZYKSCLO-UHFFFAOYSA-N,COC(=O)C(CC(=O)O)O,COC(=O)C(CC(=O)O)O
12235401,InChI=1S/C8H16N2O3/c9-5-1-2-6-10-7(11)3-4-8(12)13/h1-6_9H2_(H_10_11)(H_12_13),POVGBHBZEFNYOV-UHFFFAOYSA-N,C(CCNC(=O)CCC(=O)O)CN,C(CCNC(=O)CCC(=O)O)CN
12308676,InChI=1S/C9H15N3O6S/c10-4(9(17)18)1-6(13)12-5(3-19)8(16)11-2-7(14)15/h4-5_19H_1-3_10H2_(H_11_16)(H_12_13)(H_14_15)(H_17_18),HZSVIWHAEJRBDL-UHFFFAOYSA-N,C(C(C(=O)O)N)C(=O)NC(CS)C(=O)NCC(=O)O,C(C(C(=O)O)N)C(=O)NC(CS)C(=O)NCC(=O)O
12310413,InChI=1S/C7H12O9/c8-1(2(9)4(11)6(13)14)3(10)5(12)7(15)16/h1-5_8-12H_(H_13_14)(H_15_16),YHXCRPSHJCLYDO-UHFFFAOYSA-N,C(C(C(C(=O)O)O)O)(C(C(C(=O)O)O)O)O,C(C(C(C(=O)O)O)O)(C(C(C(=O)O)O)O)O
12310842,InChI=1S/C6H13N3O3/c7-3-1-2-4(5(10)11)9-6(8)12/h4H_1-3_7H2_(H_10_11)(H3_8_9_12),IXXSOHKFCZVUSR-UHFFFAOYSA-N,C(CC(C(=O)O)NC(=O)N)CN,C(CC(C(=O)O)NC(=O)N)CN
12313580,InChI=1S/C10H17N3O6/c1-5(9(17)12-4-8(15)16)13-7(14)3-2-6(11)10(18)19/h5-6H_2-4_11H2_1H3_(H_12_17)(H_13_14)(H_15_16)(H_18_19),RPVCUZZJCXVVDW-UHFFFAOYSA-N,CC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,CC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N
12313774,InChI=1S/C10H12N2O8/c13-2-4-6(15)7(16)8(20-4)12-3(9(17)18)1-5(14)11-10(12)19/h1_4_6-8_13_15-16H_2H2_(H_17_18)(H_11_14_19),FKCRAVPPBFWEJD-UHFFFAOYSA-N,C1=C(N(C(=O)NC1=O)C2C(C(C(O2)CO)O)O)C(=O)O,C1=C(N(C(=O)NC1=O)C2C(C(C(O2)CO)O)O)C(=O)O
12418744,InChI=1S/C6H10N2O4/c1-7-6(12)8-4(9)2-3-5(10)11/h2-3H2_1H3_(H_10_11)(H2_7_8_9_12),BKEWCXJGMCKOOF-UHFFFAOYSA-N,CNC(=O)NC(=O)CCC(=O)O,CNC(=O)NC(=O)CCC(=O)O
12443190,InChI=1S/C7H14N2O5/c8-3(6(11)12)1-2-4(10)5(9)7(13)14/h3-5_10H_1-2_8-9H2_(H_11_12)(H_13_14),JHMRHRMTDUWTBU-UHFFFAOYSA-N,C(CC(C(=O)O)N)C(C(C(=O)O)N)O,C(CC(C(=O)O)N)C(C(C(=O)O)N)O
12449855,InChI=1S/C6H10O3/c1-4(2)5(7)6(8)9-3/h4H_1-3H3,NKWVBPZZQFOVCE-UHFFFAOYSA-N,CC(C)C(=O)C(=O)OC,CC(C)C(=O)C(=O)OC
12460999,InChI=1S/C6H10N2O5/c1-13-4(9)2-3(5(10)11)8-6(7)12/h3H_2H2_1H3_(H_10_11)(H3_7_8_12),BFVNDKOXAHVJBT-UHFFFAOYSA-N,COC(=O)CC(C(=O)O)NC(=O)N,COC(=O)CC(C(=O)O)NC(=O)N
12535315,InChI=1S/C7H4N2O2/c8-4-6-5(7(10)11)2-1-3-9-6/h1-3H_(H_10_11),XKTPVUNCEFBYHP-UHFFFAOYSA-N,C1=CC(=C(N=C1)C#N)C(=O)O,C1=CC(=C(N=C1)C#N)C(=O)O
12566215,InChI=1S/C7H10O7/c1-14-6(12)7(13_2-4(8)9)3-5(10)11/h13H_2-3H2_1H3_(H_8_9)(H_10_11),HCVBQXINVUFVCE-UHFFFAOYSA-N,COC(=O)C(CC(=O)O)(CC(=O)O)O,COC(=O)C(CC(=O)O)(CC(=O)O)O
12747370,InChI=1S/C7H4N2O2/c8-4-5-2-1-3-9-6(5)7(10)11/h1-3H_(H_10_11),MQQNUUHOZRDQQM-UHFFFAOYSA-N,C1=CC(=C(N=C1)C(=O)O)C#N,C1=CC(=C(N=C1)C(=O)O)C#N
12755839,InChI=1S/C6H11NO2/c1-3-4(2)5(7)6(8)9/h5H_2-3_7H2_1H3_(H_8_9),SBTLHKXSISNXTP-UHFFFAOYSA-N,CCC(=C)C(C(=O)O)N,CCC(=C)C(C(=O)O)N
12832984,InChI=1S/C34H50O4/c1-24(2)14-10-15-25(3)16-11-17-26(4)18-12-19-27(5)20-13-21-28(6)22-23-30-29(7)31(35)33(37-8)34(38-9)32(30)36/h14_16_18_20_22H_10-13_15_17_19_21_23H2_1-9H3/b25-16+_26-18+_27-20+_28-22+,NYFAQDMDAFCWPU-UVCHAVPFSA-N,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
12837558,InChI=1S/C9H17N3O5/c10-5(8(15)12-4-7(13)14)2-1-3-6(11)9(16)17/h5-6H_1-4_10-11H2_(H_12_15)(H_13_14)(H_16_17),BLIIFPLCJJSGEC-UHFFFAOYSA-N,C(CC(C(=O)NCC(=O)O)N)CC(C(=O)O)N,C(CC(C(=O)NCC(=O)O)N)CC(C(=O)O)N
12901046,InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-6(14)3-5(4-13)16-8/h1-2_5-6_8_13-14H_3-4H2_(H2_10_11_15),ZHHOTKZTEUZTHX-UHFFFAOYSA-N,C1C(OC(C1O)N2C=CC(=NC2=O)N)CO,C1C(OC(C1O)N2C=CC(=NC2=O)N)CO
12940100,InChI=1S/C5H13O6P/c1-2-10-12(8_9)11-4-5(7)3-6/h5-7H_2-4H2_1H3_(H_8_9),DXARXEBAXKHIOU-UHFFFAOYSA-N,CCOP(=O)(O)OCC(CO)O,CCOP(=O)(O)OCC(CO)O
13066293,InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(16)7(4(26-10)1-25-29(17_18)19)27-31(23_24)28-30(20_21)22/h2-4_6-7_10_16H_1H2_(H_23_24)(H2_11_12_13)(H2_17_18_19)(H2_20_21_22),OCAVMIYYCZYQAY-UHFFFAOYSA-N,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O
13091120,InChI=1S/C5H11NOS/c1-8-3-2-5(6)4-7/h4-5H_2-3_6H2_1H3,AMRLMYBWZLIJPE-UHFFFAOYSA-N,CSCCC(C=O)N,CSCCC(C=O)N
13154348,InChI=1S/C6H10N2O4/c7-6(12)8-3-1-2-4(9)5(10)11/h1-3H2_(H_10_11)(H3_7_8_12),XDGFXMNZEHCIOU-UHFFFAOYSA-N,C(CC(=O)C(=O)O)CNC(=O)N,C(CC(=O)C(=O)O)CNC(=O)N
13192869,InChI=1S/C6H8N2O2/c9-3-6(10)1-5-2-7-4-8-5/h2_4_9H_1_3H2_(H_7_8),DAPBKYPJIFAAOX-UHFFFAOYSA-N,C1=C(NC=N1)CC(=O)CO,C1=C(NC=N1)CC(=O)CO
13206223,InChI=1S/C8H18NO3/c1-9(2_3)6-7(10)5-8(11)12-4/h7_10H_5-6H2_1-4H3/q+1,DHBMFSFLNJGAOW-UHFFFAOYSA-N,C[N+](C)(C)CC(CC(=O)OC)O,C[N+](C)(C)CC(CC(=O)OC)O
13241197,InChI=1S/C7H13NO2/c1-8(2_3)6-4-5-7(9)10/h4_6H_5H2_1-3H3/p+1/b6-4+,QIPCFSCCVHUNQS-GQCTYLIASA-O,C[N+](C)(C)C=CCC(=O)O,C[N+](C)(C)/C=C/CC(=O)O
13321320,InChI=1S/C5H11O7P/c6-2-3-1-4(7)5(11-3)12-13(8_9)10/h3-7H_1-2H2_(H2_8_9_10),BDHDOOHDZRZTRB-UHFFFAOYSA-N,C1C(OC(C1O)OP(=O)(O)O)CO,C1C(OC(C1O)OP(=O)(O)O)CO
13367765,InChI=1S/C5H11N3O2/c6-4(9)2-1-3-8-5(7)10/h1-3H2_(H2_6_9)(H3_7_8_10),CBNWAQVRBGQPGJ-UHFFFAOYSA-N,C(CC(=O)N)CNC(=O)N,C(CC(=O)N)CNC(=O)N
13434501,InChI=1S/C8H8O4/c1-12-7-5(8(10)11)3-2-4-6(7)9/h2-4_9H_1H3_(H_10_11),DSMHCSBCMFQGAZ-UHFFFAOYSA-N,COC1=C(C=CC=C1O)C(=O)O,COC1=C(C=CC=C1O)C(=O)O
13542497,InChI=1S/C4H8O3/c1-3(5)4(6)7-2/h4_6H_1-2H3,RETWRLMOZHRKHX-UHFFFAOYSA-N,CC(=O)C(O)OC,CC(=O)C(O)OC
13832976,InChI=1S/C6H14O12P2/c7-1-2-3(8)4(9)5(10)6(16-2)17-20(14_15)18-19(11_12)13/h2-10H_1H2_(H_14_15)(H2_11_12_13),GHRQAEPJQRJDHX-UHFFFAOYSA-N,C(C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)O)O,C(C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)O)O
13894652,InChI=1S/C10H18N2O5S/c1-18-5-4-7(10(16)17)12-8(13)3-2-6(11)9(14)15/h6-7H_2-5_11H2_1H3_(H_12_13)(H_14_15)(H_16_17),RQNSKRXMANOPQY-UHFFFAOYSA-N,CSCCC(C(=O)O)NC(=O)CCC(C(=O)O)N,CSCCC(C(=O)O)NC(=O)CCC(C(=O)O)N
13939345,InChI=1S/C5H8O6/c6-1-2(7)3(8)4(9)5(10)11/h1-4_7-9H_(H_10_11),VQUZNVATTCZTQO-UHFFFAOYSA-N,C(=O)C(C(C(C(=O)O)O)O)O,C(=O)C(C(C(C(=O)O)O)O)O
13940152,InChI=1S/C8H17O11P/c9-1-3(10)5(12)7(14)8(15)6(13)4(11)2-19-20(16_17)18/h4-9_11-15H_1-2H2_(H2_16_17_18),HBVGYHUWOQIXHJ-UHFFFAOYSA-N,C(C(C(C(C(C(C(=O)CO)O)O)O)O)O)OP(=O)(O)O,C(C(C(C(C(C(C(=O)CO)O)O)O)O)O)OP(=O)(O)O
13940155,InChI=1S/C8H16O8/c9-1-3(11)5(13)7(15)8(16)6(14)4(12)2-10/h3_5-11_13-16H_1-2H2,KSHYQYHHIKNYAY-UHFFFAOYSA-N,C(C(C(C(C(C(C(=O)CO)O)O)O)O)O)O,C(C(C(C(C(C(C(=O)CO)O)O)O)O)O)O
13940157,InChI=1S/C5H10O4/c1-3(7)5(9)4(8)2-6/h3_5-7_9H_2H2_1H3,MRKRITSFTIHTAQ-UHFFFAOYSA-N,CC(C(C(=O)CO)O)O,CC(C(C(=O)CO)O)O
13960592,InChI=1S/C11H19N3O6S/c1-20-9(16)4-13-10(17)7(5-21)14-8(15)3-2-6(12)11(18)19/h6-7_21H_2-5_12H2_1H3_(H_13_17)(H_14_15)(H_18_19),GZFOMNDCXQBAAX-UHFFFAOYSA-N,COC(=O)CNC(=O)C(CS)NC(=O)CCC(C(=O)O)N,COC(=O)CNC(=O)C(CS)NC(=O)CCC(C(=O)O)N
13968397,InChI=1S/C12H24N4O4/c1-7(10(17)16-8(2)12(19)20)15-11(18)9(14)5-3-4-6-13/h7-9H_3-6_13-14H2_1-2H3_(H_15_18)(H_16_17)(H_19_20),FZIJIFCXUCZHOL-UHFFFAOYSA-N,CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCCCN)N,CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCCCN)N
13989005,InChI=1S/C8H9N3O5/c12-6(13)3-4(7(14)15)10-5-1-2-9-8(16)11-5/h1-2_4H_3H2_(H_12_13)(H_14_15)(H2_9_10_11_16),LAKIAIAIBMJTRX-UHFFFAOYSA-N,C1=C(NC(=O)N=C1)NC(CC(=O)O)C(=O)O,C1=C(NC(=O)N=C1)NC(CC(=O)O)C(=O)O
14035696,InChI=1S/C5H12O11P2/c6-3-2(1-14-17(8_9)10)15-5(7)4(3)16-18(11_12)13/h2-7H_1H2_(H2_8_9_10)(H2_11_12_13),IPSYCGBKVMUNSL-UHFFFAOYSA-N,C(C1C(C(C(O1)O)OP(=O)(O)O)O)OP(=O)(O)O,C(C1C(C(C(O1)O)OP(=O)(O)O)O)OP(=O)(O)O
14048692,InChI=1S/C6H8O6/c7-2-1-6(12_5(10)11)3-4(8)9/h2_12H_1_3H2_(H_8_9)(H_10_11),QRTDTRCGZCHEER-UHFFFAOYSA-N,C(C=O)C(CC(=O)O)(C(=O)O)O,C(C=O)C(CC(=O)O)(C(=O)O)O
14077718,InChI=1S/C9H14N2O5/c1-6(16-7(4-12)5-13)11-3-2-8(14)10-9(11)15/h2-3_6-7_12-13H_4-5H2_1H3_(H_10_14_15),BTOHEWCSNRXPHC-UHFFFAOYSA-N,CC(N1C=CC(=O)NC1=O)OC(CO)CO,CC(N1C=CC(=O)NC1=O)OC(CO)CO
14102356,InChI=1S/C12H15N5O6/c1-4(18)22-2-5-7(19)8(20)11(23-5)17-3-14-6-9(17)15-12(13)16-10(6)21/h3_5_7-8_11_19-20H_2H2_1H3_(H3_13_15_16_21),BSPZZSXFWWMDMA-UHFFFAOYSA-N,CC(=O)OCC1C(C(C(O1)N2C=NC3=C2NC(=NC3=O)N)O)O,CC(=O)OCC1C(C(C(O1)N2C=NC3=C2NC(=NC3=O)N)O)O
14123158,InChI=1S/C6H8O5/c1-11-6(10)4(7)2-3-5(8)9/h2-3H2_1H3_(H_8_9),UDPAQUGTQANQIB-UHFFFAOYSA-N,COC(=O)C(=O)CCC(=O)O,COC(=O)C(=O)CCC(=O)O
14131347,InChI=1S/C14H25NO11/c1-4(18)15-7-9(20)8(19)5(2-16)25-14(7)26-12-6(3-17)24-13(23)11(22)10(12)21/h5-14_16-17_19-23H_2-3H2_1H3_(H_15_18),DRHGSSXSNNHAAL-UHFFFAOYSA-N,CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)O)O)CO)CO)O)O,CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2O)O)O)CO)CO)O)O
14135814,InChI=1S/C10H13N5O4/c11-8-7-9(13-3-12-8)15(10(18)14-7)6-1-4(17)5(2-16)19-6/h3-6_16-17H_1-2H2_(H_14_18)(H2_11_12_13),NDWAUKFSFFRGLF-UHFFFAOYSA-N,C1C(C(OC1N2C3=C(C(=NC=N3)N)NC2=O)CO)O,C1C(C(OC1N2C3=C(C(=NC=N3)N)NC2=O)CO)O
14150871,InChI=1S/C12H19N6O8P/c13-1-2-24-27(22_23)25-3-5-7(19)8(20)11(26-5)18-4-15-6-9(18)16-12(14)17-10(6)21/h4-5_7-8_11_19-20H_1-3_13H2_(H_22_23)(H3_14_16_17_21),HCQLDQVLPQFZOR-UHFFFAOYSA-N,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OCCN)O)O)NC(=NC2=O)N,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OCCN)O)O)NC(=NC2=O)N
14159378,InChI=1S/C6H10O6/c7-1-3(9)5(11)6(12)4(10)2-8/h1_3_5-6_8-9_11-12H_2H2,ZAVYLQGLQYIKKF-UHFFFAOYSA-N,C(C(=O)C(C(C(C=O)O)O)O)O,C(C(=O)C(C(C(C=O)O)O)O)O
14163133,InChI=1S/C7H12N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h2-3_6H_4_8H2_1H3_(H_9_10)(H_11_12)/b3-2+,HFYXKIHZUAJICX-NSCUHMNNSA-N,CC(=O)NC(C=CCN)C(=O)O,CC(=O)NC(/C=C/CN)C(=O)O
14163136,InChI=1S/C5H10N2O2/c6-3-1-2-4(7)5(8)9/h1-2_4H_3_6-7H2_(H_8_9)/b2-1+,HCGJICGTMGKVIO-OWOJBTEDSA-N,C(C=CC(C(=O)O)N)N,C(/C=C/C(C(=O)O)N)N
14205541,InChI=1S/C20H21N7O7/c21-20-25-16-15(18(32)26-20)23-11(7-22-16)8-27(9-28)12-3-1-10(2-4-12)17(31)24-13(19(33)34)5-6-14(29)30/h1-4_7_9_11_13_23H_5-6_8H2_(H_24_31)(H_29_30)(H_33_34)(H3_21_25_26_32),VBTBHORKSWNITG-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2C=NC3=C(N2)C(=O)N=C(N3)N)C=O,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2C=NC3=C(N2)C(=O)N=C(N3)N)C=O
14216024,InChI=1S/C9H17N3O4S/c10-3-1-2-7(13)12-6(5-17)9(16)11-4-8(14)15/h6_17H_1-5_10H2_(H_11_16)(H_12_13)(H_14_15),GYDRPHCHDCOTAM-UHFFFAOYSA-N,C(CC(=O)NC(CS)C(=O)NCC(=O)O)CN,C(CC(=O)NC(CS)C(=O)NCC(=O)O)CN
14253342,InChI=1S/C11H20N2O5/c1-3-6(2)9(11(17)18)13-8(14)5-4-7(12)10(15)16/h6-7_9H_3-5_12H2_1-2H3_(H_13_14)(H_15_16)(H_17_18),SNCKGJWJABDZHI-UHFFFAOYSA-N,CCC(C)C(C(=O)O)NC(=O)CCC(C(=O)O)N,CCC(C)C(C(=O)O)NC(=O)CCC(C(=O)O)N
14264596,InChI=1S/C5H11NO/c1-4(2)5(6)3-7/h3-5H_6H2_1-2H3,DVOFEOSDXAVUJD-UHFFFAOYSA-N,CC(C)C(C=O)N,CC(C)C(C=O)N
14284565,InChI=1S/C11H21N3O5/c12-6-2-1-3-8(11(18)19)14-9(15)5-4-7(13)10(16)17/h7-8H_1-6_12-13H2_(H_14_15)(H_16_17)(H_18_19),LNLLNTMHVMIMOG-UHFFFAOYSA-N,C(CCN)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,C(CCN)CC(C(=O)O)NC(=O)CCC(C(=O)O)N
14304541,InChI=1S/C11H21N3O5/c12-6-2-1-3-7(13)10(17)14-8(11(18)19)4-5-9(15)16/h7-8H_1-6_12-13H2_(H_14_17)(H_15_16)(H_18_19),UGTZHPSKYRIGRJ-UHFFFAOYSA-N,C(CCN)CC(C(=O)NC(CCC(=O)O)C(=O)O)N,C(CCN)CC(C(=O)NC(CCC(=O)O)C(=O)O)N
